time: 1578057099, messages: 0, members joined 0 
time: 1578079552, messages: 0, members joined 0 
time: 1578079557, messages: 0, members joined 0 
time: 1578079562, messages: 0, members joined 0 
time: 1578079567, messages: 0, members joined 0 
time: 1578079572, messages: 0, members joined 0 
time: 1578079577, messages: 0, members joined 0 
time: 1578079582, messages: 0, members joined 0 
time: 1578079587, messages: 0, members joined 0 
time: 1578079592, messages: 0, members joined 0 
time: 1578079597, messages: 0, members joined 0 
time: 1578079602, messages: 0, members joined 0 
time: 1578079607, messages: 0, members joined 0 
time: 1578079612, messages: 0, members joined 0 
time: 1578079617, messages: 0, members joined 0 
time: 1578079622, messages: 0, members joined 0 
time: 1578079627, messages: 0, members joined 0 
time: 1578079632, messages: 0, members joined 0 
time: 1578079637, messages: 0, members joined 0 
time: 1578079642, messages: 0, members joined 0 
time: 1578079647, messages: 0, members joined 0 
time: 1578079653, messages: 0, members joined 0 
time: 1578079658, messages: 0, members joined 0 
time: 1578079663, messages: 0, members joined 0 
time: 1578079668, messages: 0, members joined 0 
time: 1578079673, messages: 0, members joined 0 
time: 1578079678, messages: 0, members joined 0 
time: 1578079683, messages: 0, members joined 0 
time: 1578079688, messages: 0, members joined 0 
time: 1578079693, messages: 0, members joined 0 
time: 1578079698, messages: 0, members joined 0 
time: 1578079703, messages: 0, members joined 0 
time: 1578079708, messages: 0, members joined 0 
time: 1578079713, messages: 0, members joined 0 
time: 1578079718, messages: 0, members joined 0 
time: 1578079723, messages: 0, members joined 0 
time: 1578079728, messages: 0, members joined 0 
time: 1578079733, messages: 0, members joined 0 
time: 1578079738, messages: 0, members joined 0 
time: 1578079743, messages: 0, members joined 0 
time: 1578079748, messages: 0, members joined 0 
time: 1578079753, messages: 0, members joined 0 
time: 1578079758, messages: 0, members joined 0 
time: 1578079763, messages: 0, members joined 0 
time: 1578079768, messages: 0, members joined 0 
time: 1578079773, messages: 0, members joined 0 
time: 1578079778, messages: 0, members joined 0 
time: 1578079783, messages: 0, members joined 0 
time: 1578079788, messages: 0, members joined 0 
time: 1578079793, messages: 0, members joined 0 
time: 1578079798, messages: 0, members joined 0 
time: 1578079803, messages: 0, members joined 0 
time: 1578079808, messages: 0, members joined 0 
time: 1578079813, messages: 0, members joined 0 
time: 1578079818, messages: 0, members joined 0 
time: 1578079823, messages: 0, members joined 0 
time: 1578079828, messages: 0, members joined 0 
time: 1578079833, messages: 0, members joined 0 
time: 1578079838, messages: 0, members joined 0 
time: 1578079843, messages: 0, members joined 0 
time: 1578079848, messages: 0, members joined 0 
time: 1578079853, messages: 0, members joined 0 
time: 1578079858, messages: 0, members joined 0 
time: 1578079864, messages: 0, members joined 0 
time: 1578079869, messages: 0, members joined 0 
time: 1578079874, messages: 0, members joined 0 
time: 1578079879, messages: 0, members joined 0 
time: 1578079884, messages: 0, members joined 0 
time: 1578079889, messages: 0, members joined 0 
time: 1578079894, messages: 0, members joined 0 
time: 1578079899, messages: 0, members joined 0 
time: 1578079904, messages: 0, members joined 0 
time: 1578079909, messages: 0, members joined 0 
time: 1578079914, messages: 0, members joined 0 
time: 1578079919, messages: 0, members joined 0 
time: 1578079924, messages: 0, members joined 0 
time: 1578079929, messages: 0, members joined 0 
time: 1578079934, messages: 0, members joined 0 
time: 1578079939, messages: 0, members joined 0 
time: 1578079944, messages: 0, members joined 0 
time: 1578079949, messages: 0, members joined 0 
time: 1578079954, messages: 0, members joined 0 
time: 1578079959, messages: 0, members joined 0 
time: 1578079964, messages: 0, members joined 0 
time: 1578079969, messages: 0, members joined 0 
time: 1578079974, messages: 0, members joined 0 
time: 1578079979, messages: 0, members joined 0 
time: 1578079984, messages: 0, members joined 0 
time: 1578079989, messages: 0, members joined 0 
time: 1578079994, messages: 0, members joined 0 
time: 1578079999, messages: 0, members joined 0 
time: 1578080004, messages: 0, members joined 0 
time: 1578080009, messages: 0, members joined 0 
time: 1578080014, messages: 0, members joined 0 
time: 1578080019, messages: 0, members joined 0 
time: 1578080024, messages: 0, members joined 0 
time: 1578080029, messages: 0, members joined 0 
time: 1578080034, messages: 0, members joined 0 
time: 1578080039, messages: 0, members joined 0 
time: 1578080044, messages: 0, members joined 0 
time: 1578080049, messages: 0, members joined 0 
time: 1578080054, messages: 0, members joined 0 
time: 1578080059, messages: 0, members joined 0 
time: 1578080064, messages: 0, members joined 0 
time: 1578080069, messages: 0, members joined 0 
time: 1578080074, messages: 0, members joined 0 
time: 1578080079, messages: 0, members joined 0 
time: 1578080084, messages: 0, members joined 0 
time: 1578080089, messages: 0, members joined 0 
time: 1578080094, messages: 0, members joined 0 
time: 1578080099, messages: 0, members joined 0 
time: 1578080104, messages: 0, members joined 0 
time: 1578080109, messages: 0, members joined 0 
time: 1578080114, messages: 0, members joined 0 
time: 1578080119, messages: 0, members joined 0 
time: 1578080124, messages: 0, members joined 0 
time: 1578080129, messages: 0, members joined 0 
time: 1578080135, messages: 0, members joined 0 
time: 1578080140, messages: 0, members joined 0 
time: 1578080145, messages: 0, members joined 0 
time: 1578080150, messages: 0, members joined 0 
time: 1578080155, messages: 0, members joined 0 
time: 1578080160, messages: 0, members joined 0 
time: 1578080165, messages: 0, members joined 0 
time: 1578080170, messages: 0, members joined 0 
time: 1578080175, messages: 0, members joined 0 
time: 1578080180, messages: 0, members joined 0 
time: 1578080185, messages: 0, members joined 0 
time: 1578080190, messages: 0, members joined 0 
time: 1578080195, messages: 0, members joined 0 
time: 1578080200, messages: 0, members joined 0 
time: 1578080205, messages: 0, members joined 0 
time: 1578080210, messages: 0, members joined 0 
time: 1578080215, messages: 0, members joined 0 
time: 1578080220, messages: 0, members joined 0 
time: 1578080225, messages: 0, members joined 0 
time: 1578080230, messages: 0, members joined 0 
time: 1578080235, messages: 0, members joined 0 
time: 1578080240, messages: 0, members joined 0 
time: 1578080245, messages: 0, members joined 0 
time: 1578080250, messages: 0, members joined 0 
time: 1578080255, messages: 0, members joined 0 
time: 1578080260, messages: 0, members joined 0 
time: 1578080265, messages: 0, members joined 0 
time: 1578080270, messages: 0, members joined 0 
time: 1578080275, messages: 0, members joined 0 
time: 1578080280, messages: 0, members joined 0 
time: 1578080285, messages: 0, members joined 0 
time: 1578080290, messages: 0, members joined 0 
time: 1578080295, messages: 0, members joined 0 
time: 1578080300, messages: 0, members joined 0 
time: 1578080305, messages: 0, members joined 0 
time: 1578080310, messages: 0, members joined 0 
time: 1578080315, messages: 0, members joined 0 
time: 1578080320, messages: 0, members joined 0 
time: 1578080325, messages: 0, members joined 0 
time: 1578080330, messages: 0, members joined 0 
time: 1578080335, messages: 0, members joined 0 
time: 1578080340, messages: 0, members joined 0 
time: 1578080345, messages: 0, members joined 0 
time: 1578080350, messages: 0, members joined 0 
time: 1578080355, messages: 0, members joined 0 
time: 1578080360, messages: 0, members joined 0 
time: 1578080365, messages: 0, members joined 0 
time: 1578080370, messages: 0, members joined 0 
time: 1578080376, messages: 0, members joined 0 
time: 1578080381, messages: 0, members joined 0 
time: 1578080386, messages: 0, members joined 0 
time: 1578080391, messages: 0, members joined 0 
time: 1578080396, messages: 0, members joined 0 
time: 1578080401, messages: 0, members joined 0 
time: 1578080406, messages: 0, members joined 0 
time: 1578080411, messages: 0, members joined 0 
time: 1578080416, messages: 0, members joined 0 
time: 1578080421, messages: 0, members joined 0 
time: 1578080426, messages: 0, members joined 0 
time: 1578080431, messages: 0, members joined 0 
time: 1578080436, messages: 0, members joined 0 
time: 1578080441, messages: 0, members joined 0 
time: 1578080446, messages: 0, members joined 0 
time: 1578080451, messages: 0, members joined 0 
time: 1578080456, messages: 0, members joined 0 
time: 1578080461, messages: 0, members joined 0 
time: 1578080466, messages: 0, members joined 0 
time: 1578080471, messages: 0, members joined 0 
time: 1578080476, messages: 0, members joined 0 
time: 1578080481, messages: 0, members joined 0 
time: 1578080486, messages: 0, members joined 0 
time: 1578080491, messages: 0, members joined 0 
time: 1578080496, messages: 0, members joined 0 
time: 1578080501, messages: 0, members joined 0 
time: 1578080506, messages: 0, members joined 0 
time: 1578080511, messages: 0, members joined 0 
time: 1578080516, messages: 0, members joined 0 
time: 1578080521, messages: 0, members joined 0 
time: 1578080526, messages: 0, members joined 0 
time: 1578080531, messages: 0, members joined 0 
time: 1578080536, messages: 0, members joined 0 
time: 1578080541, messages: 0, members joined 0 
time: 1578080546, messages: 0, members joined 0 
time: 1578080551, messages: 0, members joined 0 
time: 1578080556, messages: 0, members joined 0 
time: 1578080561, messages: 0, members joined 0 
time: 1578080566, messages: 0, members joined 0 
time: 1578080571, messages: 0, members joined 0 
time: 1578080576, messages: 0, members joined 0 
time: 1578080581, messages: 0, members joined 0 
time: 1578080586, messages: 0, members joined 0 
time: 1578080591, messages: 0, members joined 0 
time: 1578080596, messages: 0, members joined 0 
time: 1578080601, messages: 0, members joined 0 
time: 1578080606, messages: 0, members joined 0 
time: 1578080611, messages: 0, members joined 0 
time: 1578080616, messages: 0, members joined 0 
time: 1578080621, messages: 0, members joined 0 
time: 1578080626, messages: 0, members joined 0 
time: 1578080631, messages: 0, members joined 0 
time: 1578080637, messages: 0, members joined 0 
time: 1578080642, messages: 0, members joined 0 
time: 1578080647, messages: 0, members joined 0 
time: 1578080652, messages: 0, members joined 0 
time: 1578080657, messages: 0, members joined 0 
time: 1578080662, messages: 0, members joined 0 
time: 1578080667, messages: 0, members joined 0 
time: 1578080672, messages: 0, members joined 0 
time: 1578080677, messages: 0, members joined 0 
time: 1578080682, messages: 0, members joined 0 
time: 1578080687, messages: 0, members joined 0 
time: 1578080692, messages: 0, members joined 0 
time: 1578080697, messages: 0, members joined 0 
time: 1578080702, messages: 0, members joined 0 
time: 1578080707, messages: 0, members joined 0 
time: 1578080712, messages: 0, members joined 0 
time: 1578080717, messages: 0, members joined 0 
time: 1578080722, messages: 0, members joined 0 
time: 1578080727, messages: 0, members joined 0 
time: 1578080732, messages: 0, members joined 0 
time: 1578080737, messages: 0, members joined 0 
time: 1578080742, messages: 0, members joined 0 
time: 1578080747, messages: 0, members joined 0 
time: 1578080752, messages: 0, members joined 0 
time: 1578080757, messages: 0, members joined 0 
time: 1578080762, messages: 0, members joined 0 
time: 1578080767, messages: 0, members joined 0 
time: 1578080772, messages: 0, members joined 0 
time: 1578080777, messages: 0, members joined 0 
time: 1578080782, messages: 0, members joined 0 
time: 1578080787, messages: 0, members joined 0 
time: 1578080792, messages: 0, members joined 0 
time: 1578080797, messages: 0, members joined 0 
time: 1578080802, messages: 0, members joined 0 
time: 1578080807, messages: 0, members joined 0 
time: 1578080812, messages: 0, members joined 0 
time: 1578080817, messages: 0, members joined 0 
time: 1578080822, messages: 0, members joined 0 
time: 1578080827, messages: 0, members joined 0 
time: 1578080832, messages: 0, members joined 0 
time: 1578080837, messages: 0, members joined 0 
time: 1578080843, messages: 0, members joined 0 
time: 1578080848, messages: 0, members joined 0 
time: 1578080853, messages: 0, members joined 0 
time: 1578080858, messages: 0, members joined 0 
time: 1578080863, messages: 0, members joined 0 
time: 1578080868, messages: 0, members joined 0 
time: 1578080873, messages: 0, members joined 0 
time: 1578080878, messages: 0, members joined 0 
time: 1578080883, messages: 0, members joined 0 
time: 1578080888, messages: 0, members joined 0 
time: 1578080893, messages: 0, members joined 0 
time: 1578080898, messages: 0, members joined 0 
time: 1578080903, messages: 0, members joined 0 
time: 1578080908, messages: 0, members joined 0 
time: 1578080913, messages: 0, members joined 0 
time: 1578080918, messages: 0, members joined 0 
time: 1578080923, messages: 0, members joined 0 
time: 1578080928, messages: 0, members joined 0 
time: 1578080933, messages: 0, members joined 0 
time: 1578080938, messages: 0, members joined 0 
time: 1578080943, messages: 0, members joined 0 
time: 1578080948, messages: 0, members joined 0 
time: 1578080953, messages: 0, members joined 0 
time: 1578080958, messages: 0, members joined 0 
time: 1578080963, messages: 0, members joined 0 
time: 1578080968, messages: 0, members joined 0 
time: 1578080973, messages: 0, members joined 0 
time: 1578080978, messages: 0, members joined 0 
time: 1578080983, messages: 0, members joined 0 
time: 1578080988, messages: 0, members joined 0 
time: 1578080993, messages: 0, members joined 0 
time: 1578080998, messages: 0, members joined 0 
time: 1578081003, messages: 0, members joined 0 
time: 1578081008, messages: 0, members joined 0 
time: 1578081013, messages: 0, members joined 0 
time: 1578081018, messages: 0, members joined 0 
time: 1578081023, messages: 0, members joined 0 
time: 1578081028, messages: 0, members joined 0 
time: 1578081033, messages: 0, members joined 0 
time: 1578081038, messages: 1, members joined 0 
time: 1578081043, messages: 0, members joined 0 
time: 1578081048, messages: 0, members joined 0 
time: 1578081053, messages: 0, members joined 0 
time: 1578081058, messages: 0, members joined 0 
time: 1578081063, messages: 0, members joined 0 
time: 1578081068, messages: 0, members joined 0 
time: 1578081073, messages: 0, members joined 0 
time: 1578081079, messages: 0, members joined 0 
time: 1578081084, messages: 0, members joined 0 
time: 1578081089, messages: 0, members joined 0 
time: 1578081094, messages: 0, members joined 0 
time: 1578081099, messages: 0, members joined 0 
time: 1578081104, messages: 0, members joined 0 
time: 1578081109, messages: 0, members joined 0 
time: 1578081114, messages: 0, members joined 0 
time: 1578081119, messages: 0, members joined 0 
time: 1578081124, messages: 0, members joined 0 
time: 1578081129, messages: 0, members joined 0 
time: 1578081134, messages: 0, members joined 0 
time: 1578081139, messages: 0, members joined 0 
time: 1578081144, messages: 0, members joined 0 
time: 1578081149, messages: 0, members joined 0 
time: 1578081154, messages: 0, members joined 0 
time: 1578081159, messages: 0, members joined 0 
time: 1578081164, messages: 0, members joined 0 
time: 1578081169, messages: 0, members joined 0 
time: 1578081174, messages: 0, members joined 0 
time: 1578081179, messages: 0, members joined 0 
time: 1578081184, messages: 0, members joined 0 
time: 1578081189, messages: 0, members joined 0 
time: 1578081194, messages: 0, members joined 0 
time: 1578081199, messages: 0, members joined 0 
time: 1578081204, messages: 0, members joined 0 
time: 1578081209, messages: 0, members joined 0 
time: 1578081214, messages: 0, members joined 0 
time: 1578081219, messages: 0, members joined 0 
time: 1578081224, messages: 0, members joined 0 
time: 1578081229, messages: 0, members joined 0 
time: 1578081234, messages: 0, members joined 0 
time: 1578081239, messages: 0, members joined 0 
time: 1578081244, messages: 0, members joined 0 
time: 1578081249, messages: 0, members joined 0 
time: 1578081254, messages: 0, members joined 0 
time: 1578081259, messages: 0, members joined 0 
time: 1578081264, messages: 0, members joined 0 
time: 1578081269, messages: 0, members joined 0 
time: 1578081274, messages: 0, members joined 0 
time: 1578081279, messages: 0, members joined 0 
time: 1578081284, messages: 0, members joined 0 
time: 1578081289, messages: 0, members joined 0 
time: 1578081294, messages: 0, members joined 0 
time: 1578081299, messages: 0, members joined 0 
time: 1578081304, messages: 0, members joined 0 
time: 1578081309, messages: 0, members joined 0 
time: 1578081314, messages: 0, members joined 0 
time: 1578081319, messages: 0, members joined 0 
time: 1578081324, messages: 0, members joined 0 
time: 1578081329, messages: 0, members joined 0 
time: 1578081334, messages: 0, members joined 0 
time: 1578081339, messages: 0, members joined 0 
time: 1578081345, messages: 0, members joined 0 
time: 1578081350, messages: 0, members joined 0 
time: 1578081355, messages: 0, members joined 0 
time: 1578081360, messages: 0, members joined 0 
time: 1578081365, messages: 0, members joined 0 
time: 1578081370, messages: 0, members joined 0 
time: 1578081375, messages: 0, members joined 0 
time: 1578081380, messages: 0, members joined 0 
time: 1578081385, messages: 0, members joined 0 
time: 1578081390, messages: 0, members joined 0 
time: 1578081395, messages: 0, members joined 0 
time: 1578081400, messages: 0, members joined 0 
time: 1578081405, messages: 0, members joined 0 
time: 1578081410, messages: 0, members joined 0 
time: 1578081415, messages: 0, members joined 0 
time: 1578081420, messages: 0, members joined 0 
time: 1578081425, messages: 0, members joined 0 
time: 1578081430, messages: 0, members joined 0 
time: 1578081435, messages: 0, members joined 0 
time: 1578081440, messages: 0, members joined 0 
time: 1578081445, messages: 0, members joined 0 
time: 1578081450, messages: 0, members joined 0 
time: 1578081455, messages: 0, members joined 0 
time: 1578081460, messages: 0, members joined 0 
time: 1578081465, messages: 0, members joined 0 
time: 1578081470, messages: 0, members joined 0 
time: 1578081475, messages: 0, members joined 0 
time: 1578081480, messages: 0, members joined 0 
time: 1578081485, messages: 0, members joined 0 
time: 1578081490, messages: 0, members joined 0 
time: 1578081495, messages: 0, members joined 0 
time: 1578081500, messages: 0, members joined 0 
time: 1578081505, messages: 0, members joined 0 
time: 1578081510, messages: 0, members joined 0 
time: 1578081515, messages: 0, members joined 0 
time: 1578081520, messages: 0, members joined 0 
time: 1578081525, messages: 0, members joined 0 
time: 1578081530, messages: 0, members joined 0 
time: 1578081535, messages: 0, members joined 0 
time: 1578081540, messages: 0, members joined 0 
time: 1578081545, messages: 0, members joined 0 
time: 1578081550, messages: 0, members joined 0 
time: 1578081555, messages: 0, members joined 0 
time: 1578081560, messages: 0, members joined 0 
time: 1578081565, messages: 0, members joined 0 
time: 1578081570, messages: 0, members joined 0 
time: 1578081576, messages: 0, members joined 0 
time: 1578081581, messages: 0, members joined 0 
time: 1578081586, messages: 0, members joined 0 
time: 1578081591, messages: 0, members joined 0 
time: 1578081596, messages: 0, members joined 0 
time: 1578081601, messages: 0, members joined 0 
time: 1578081606, messages: 0, members joined 0 
time: 1578081611, messages: 0, members joined 0 
time: 1578081616, messages: 0, members joined 0 
time: 1578081621, messages: 0, members joined 0 
time: 1578081626, messages: 0, members joined 0 
time: 1578081631, messages: 0, members joined 0 
time: 1578081636, messages: 0, members joined 0 
time: 1578081641, messages: 0, members joined 0 
time: 1578081646, messages: 0, members joined 0 
time: 1578081651, messages: 0, members joined 0 
time: 1578081656, messages: 0, members joined 0 
time: 1578081661, messages: 0, members joined 0 
time: 1578081666, messages: 0, members joined 0 
time: 1578081671, messages: 0, members joined 0 
time: 1578081676, messages: 0, members joined 0 
time: 1578081681, messages: 0, members joined 0 
time: 1578081686, messages: 0, members joined 0 
time: 1578081691, messages: 0, members joined 0 
time: 1578081696, messages: 0, members joined 0 
time: 1578081701, messages: 0, members joined 0 
time: 1578081706, messages: 0, members joined 0 
time: 1578081711, messages: 0, members joined 0 
time: 1578081716, messages: 0, members joined 0 
time: 1578081721, messages: 0, members joined 0 
time: 1578081726, messages: 0, members joined 0 
time: 1578081731, messages: 0, members joined 0 
time: 1578081736, messages: 0, members joined 0 
time: 1578081741, messages: 0, members joined 0 
time: 1578081746, messages: 0, members joined 0 
time: 1578081751, messages: 0, members joined 0 
time: 1578081756, messages: 0, members joined 0 
time: 1578081761, messages: 0, members joined 0 
time: 1578081766, messages: 0, members joined 0 
time: 1578081771, messages: 0, members joined 0 
time: 1578081776, messages: 0, members joined 0 
time: 1578081781, messages: 0, members joined 0 
time: 1578081786, messages: 0, members joined 0 
time: 1578081791, messages: 0, members joined 0 
time: 1578081796, messages: 0, members joined 0 
time: 1578081801, messages: 0, members joined 0 
time: 1578081806, messages: 0, members joined 0 
time: 1578081811, messages: 0, members joined 0 
time: 1578081817, messages: 0, members joined 0 
time: 1578081822, messages: 0, members joined 0 
time: 1578081827, messages: 0, members joined 0 
time: 1578081832, messages: 0, members joined 0 
time: 1578081837, messages: 0, members joined 0 
time: 1578081842, messages: 0, members joined 0 
time: 1578081847, messages: 0, members joined 0 
time: 1578081852, messages: 0, members joined 0 
time: 1578081857, messages: 0, members joined 0 
time: 1578081862, messages: 0, members joined 0 
time: 1578081867, messages: 0, members joined 0 
time: 1578081872, messages: 0, members joined 0 
time: 1578081877, messages: 0, members joined 0 
time: 1578081882, messages: 0, members joined 0 
time: 1578081887, messages: 0, members joined 0 
time: 1578081892, messages: 0, members joined 0 
time: 1578081897, messages: 0, members joined 0 
time: 1578081902, messages: 0, members joined 0 
time: 1578081907, messages: 0, members joined 0 
time: 1578081912, messages: 0, members joined 0 
time: 1578081917, messages: 0, members joined 0 
time: 1578081922, messages: 0, members joined 0 
time: 1578081927, messages: 0, members joined 0 
time: 1578081932, messages: 0, members joined 0 
time: 1578081937, messages: 0, members joined 0 
time: 1578081942, messages: 0, members joined 0 
time: 1578081947, messages: 0, members joined 0 
time: 1578081952, messages: 0, members joined 0 
time: 1578081957, messages: 0, members joined 0 
time: 1578081962, messages: 0, members joined 0 
time: 1578081967, messages: 0, members joined 0 
time: 1578081972, messages: 0, members joined 0 
time: 1578081977, messages: 0, members joined 0 
time: 1578081982, messages: 0, members joined 0 
time: 1578081987, messages: 0, members joined 0 
time: 1578081992, messages: 0, members joined 0 
time: 1578081997, messages: 0, members joined 0 
time: 1578082002, messages: 0, members joined 0 
time: 1578082007, messages: 0, members joined 0 
time: 1578082012, messages: 0, members joined 0 
time: 1578082017, messages: 0, members joined 0 
time: 1578082022, messages: 0, members joined 0 
time: 1578082027, messages: 0, members joined 0 
time: 1578082032, messages: 0, members joined 0 
time: 1578082037, messages: 0, members joined 0 
time: 1578082042, messages: 0, members joined 0 
time: 1578082047, messages: 0, members joined 0 
time: 1578082052, messages: 0, members joined 0 
time: 1578082057, messages: 0, members joined 0 
time: 1578082062, messages: 0, members joined 0 
time: 1578082068, messages: 0, members joined 0 
time: 1578082073, messages: 0, members joined 0 
time: 1578082078, messages: 0, members joined 0 
time: 1578082083, messages: 0, members joined 0 
time: 1578082088, messages: 0, members joined 0 
time: 1578082093, messages: 0, members joined 0 
time: 1578082098, messages: 0, members joined 0 
time: 1578082103, messages: 0, members joined 0 
time: 1578082108, messages: 0, members joined 0 
time: 1578082113, messages: 0, members joined 0 
time: 1578082118, messages: 0, members joined 0 
time: 1578082123, messages: 0, members joined 0 
time: 1578082128, messages: 0, members joined 0 
time: 1578082133, messages: 0, members joined 0 
time: 1578082138, messages: 0, members joined 0 
time: 1578082143, messages: 0, members joined 0 
time: 1578082148, messages: 0, members joined 0 
time: 1578082153, messages: 0, members joined 0 
time: 1578082158, messages: 0, members joined 0 
time: 1578082163, messages: 0, members joined 0 
time: 1578082168, messages: 0, members joined 0 
time: 1578082173, messages: 0, members joined 0 
time: 1578082178, messages: 0, members joined 0 
time: 1578082183, messages: 0, members joined 0 
time: 1578082188, messages: 0, members joined 0 
time: 1578082193, messages: 0, members joined 0 
time: 1578082198, messages: 0, members joined 0 
time: 1578082203, messages: 0, members joined 0 
time: 1578082208, messages: 0, members joined 0 
time: 1578082213, messages: 0, members joined 0 
time: 1578124809, messages: 0, members joined 0 
time: 1578124814, messages: 1, members joined 0 
time: 1578124819, messages: 0, members joined 0 
time: 1578124824, messages: 0, members joined 0 
time: 1578124829, messages: 0, members joined 0 
time: 1578124834, messages: 0, members joined 0 
time: 1578124839, messages: 0, members joined 0 
time: 1578124844, messages: 0, members joined 0 
time: 1578124849, messages: 0, members joined 0 
time: 1578124854, messages: 0, members joined 0 
time: 1578124859, messages: 0, members joined 0 
